,ID,tags,text
910,NCT02208362,31:39:treatment,Research participant requires dialysis
911,NCT02128802,21:29:treatment,Non-compliance with dialysis regimen
912,NCT02124902,4:12:treatment,On dialysis
913,NCT01895777,17:25:treatment,requirement for dialysis
914,NCT01758042,"27:35:treatment,,",Participants should be on dialysis or have an estimated or measured CrCl < 35 ml/min
915,NCT03028012,1:18:chronic_disease,Diabetes mellitus
916,NCT03006770,"1:18:chronic_disease,,",Diabetes mellitus with HbA1c >10%
917,NCT02957149,1:18:chronic_disease,Diabetes mellitus diagnosis
918,NCT02950337,1:18:chronic_disease,Diabetes mellitus with end organ damage
919,NCT02903511,1:18:chronic_disease,Diabetes mellitus
920,NCT02740595,1:18:chronic_disease,Diabetes mellitus
921,NCT02734888,1:18:chronic_disease,Diabetes mellitus
922,NCT02563678,1:18:chronic_disease,Diabetes mellitus
923,NCT02437110,1:18:chronic_disease,Diabetes mellitus
924,NCT02312596,"1:18:chronic_disease,,",Diabetes mellitus (type I or II) that is adequately controlled
925,NCT02217345,1:18:chronic_disease,Diabetes mellitus
926,NCT01996449,1:18:chronic_disease,Diabetes mellitus
927,NCT01950234,"1:18:chronic_disease,,,,","Diabetes mellitus, defined as pre-existing diagnosis, fasting blood glucose > 125 mg/dl, or glycosylated hemoglobin >/= 6.5%"
928,NCT01547429,1:18:chronic_disease,Diabetes mellitus
929,NCT00977977,1:18:chronic_disease,Diabetes mellitus
930,NCT02731326,77:80:treatment,"Ability to successfully use the AliveCor™ Heart Monitor, capture a baseline ECG, and transmit on the day of enrollment"
931,NCT02585973,27:30:treatment,"Prior to study entry, any ECG abnormality at Screening has to be documented by the investigator as not medically relevant"
932,NCT02585973,",,45:48:treatment",?470 msec for females required on screening ECG
933,NCT02555189,",,63:66:treatment,","On screening, inability to determine the QTcF interval on the ECG (i.e.: unreadable or not interpretable) or QTcF >450 msec (using Fridericia's correction). All as determined by screening ECG (mean of triplicate ECGs"
934,NCT02353728,41:44:treatment,Inability to monitor the QT interval on ECG
935,NCT02278367,"18:21:treatment,,,",Have a screening ECG with QTc > 450 msec if male
936,NCT02239913,35:38:treatment,"Abnormal screening outcome (e.g., ECG, blood chemistry result) that study physicians deem clinically significant"
937,NCT02129348,70:73:treatment,"unstable cardiac disease based on history, physical examination, and ECG"
938,NCT01943851,24:27:treatment,Clinically significant ECG assessments should be reviewed by the site cardiologist prior to study entry
939,NCT01943851,1:4:treatment,ECG findings or assessments
940,NCT01877382,",,42:45:treatment",> 470 ms for females based on triplicate ECG
941,NCT01817751,",27:30:treatment",baseline QTc on screening ECG meets exclusion criteria on screening assessment
942,NCT01366612,27:30:treatment,"Prior to study entry, any ECG abnormality at screening has to be documented by the investigator as not medically relevant"
943,NCT00713492,22:25:treatment,"Abnormal findings on ECG, unless cleared for participation by cardiologist or Licensed Independent Practitioner (LIP)"
944,NCT03157713,"6:13:chronic_disease,,,,","With obesity, based on BMI of 30 to 40 kg/m2 during a prior visit in the past 6 months"
945,NCT03082157,"24:31:chronic_disease,","Participant in another obesity, eating or physical activity program or study -Psychiatric hospitalization in the past 12 months"
946,NCT03045341,",,,29:36:chronic_disease",BMI 27-30 with a controlled obesity-related co-morbidity
947,NCT03013543,226:233:chronic_disease,"Bi-allelic, homozygous or compound heterozygous (a different gene mutation on each allele) genetic status for either the POMC, PCSK1, or LEPR genes, with the loss-of-function (LOF) variant for each allele conferring a severe obesity phenotype"
948,NCT02881515,"1:8:chronic_disease,,",obesity (BMI > 30 kg/m2)
949,NCT02620449,"9:16:chronic_disease,,",extreme obesity (BMI ? 35 kg/m2)
950,NCT02527200,",,,,182:189:chronic_disease",BMI (body mass index) corresponding to equal or above 30 kg/m^2 for adults by international cut-off points1 and equal or above the 95th percentile for age and sex (for diagnosis of obesity)
951,NCT02429830,",43:50:chronic_disease,",Laparoscopic sleeve gastrectomy (LSG) for obesity >12 months prior to proposed device implantation date
952,NCT02270619,",,32:39:chronic_disease",BMI > 35 due to the effects of obesity on cytokine activity and risk for sleep disordered breathing
953,NCT02251431,8:15:chronic_disease,Morbid obesity or body girth that prohibits the ability to undergo echocardiography or MRI scanning with high-quality image results
954,NCT02148003,"8:15:chronic_disease,,",morbid obesity (BMI > 35kg/m2)
955,NCT02008136,11:18:chronic_disease,Excessive obesity
956,NCT01967849,",,,,,,,221:228:chronic_disease","Lean (not overweight or obese) will be defined as a body mass index (BMI) (kg/m2) less than the 85th percentile specific for age and gender, overweight will be defined as a BMI between the 85th and 95th percentiles, and obesity will be defined as a BMI greater than the 95th percentile"
957,NCT03088709,1:12:chronic_disease,Hepatitis C
958,NCT03061201,"12:23:chronic_disease,","History of Hepatitis C, unless viral assays in two samples, collected at least 6 months apart, are negative"
959,NCT03048448,1:12:chronic_disease,Hepatitis C test result
960,NCT02983240,1:12:chronic_disease,Hepatitis C
961,NCT02710396,"1:12:chronic_disease,","Hepatitis C (e.g., HCV RNA [qualitative] is detected)"
962,NCT02641093,1:12:chronic_disease,Hepatitis C
963,NCT02635360,1:12:chronic_disease,Hepatitis C
964,NCT02508038,1:12:chronic_disease,Hepatitis C antibody (Anti-HCV)
965,NCT02374021,1:12:chronic_disease,Hepatitis C Virus
966,NCT02324582,1:12:chronic_disease,"Hepatitis C (e.g., HCV RNA [qualitative] is detected)"
967,NCT02091999,"36:47:chronic_disease,,",Subjects who have been treated for Hepatitis C infection can be included if they have documented sustained virologic response of ? 12 weeks
968,NCT02072148,1:12:chronic_disease,Hepatitis C by history
969,NCT01481974,1:12:chronic_disease,Hepatitis C positive donor liver
970,NCT03035890,14:34:chronic_disease,Uncontrolled intercurrent illness
971,NCT03006302,1:21:chronic_disease,intercurrent illness
972,NCT02905578,15:35:chronic_disease,"Uncontrolled, intercurrent illness"
973,NCT02648282,54:74:chronic_disease,"Conditions, including alcohol or drug dependence, or intercurrent illness that would affect the patient's ability to comply with study visits and procedures"
974,NCT02552953,14:34:chronic_disease,Uncontrolled intercurrent illness
975,NCT02536794,35:55:chronic_disease,Patients who have an uncontrolled intercurrent illness
976,NCT02451982,54:74:chronic_disease,"Conditions, including alcohol or drug dependence, or intercurrent illness that would affect the patient's ability to comply with study visits and procedures"
977,NCT02213289,17:37:chronic_disease,No uncontrolled intercurrent illness or infection
978,NCT02159703,14:34:chronic_disease,Uncontrolled intercurrent illness
979,NCT01871727,9:29:chronic_disease,Serious intercurrent illness
980,NCT01515527,14:34:chronic_disease,Uncontrolled intercurrent illness
981,NCT01367444,"13:33:chronic_disease,",Significant intercurrent illness or infection during the 28 days prior to enrolment
982,NCT01228448,14:34:chronic_disease,"Uncontrolled intercurrent illness that, in the opinion of the investigator, would limit the participant's compliance with study requirements"
983,NCT03171168,"11:27:treatment,",No recent physical therapy (no more recent than 6 months) on the affected limb
984,NCT03135145,14:30:treatment,referred for physical therapy for mobility/gait training to regain functional walking and ambulation
985,NCT03072381,37:53:treatment,self-reported failure of supervised physical therapy
986,NCT02905370,23:39:treatment,Referred to home care physical therapy following acute medical deconditioning
987,NCT02890485,14:30:treatment,Referred for physical therapy
988,NCT02759211,26:42:treatment,Current participation in physical therapy
989,NCT02746458,84:100:treatment,Use of blood flow restriction (BFR) at any time between treatment and the start of physical therapy for the study
990,NCT02667392,11:27:treatment,Receiving physical therapy services for mobility and/or gait
991,NCT02383979,29:45:treatment,inability to cooperate with physical therapy
992,NCT02323945,23:39:treatment,Undergoing concurrent physical therapy
993,NCT02274116,12:28:treatment,concurrent physical therapy
994,NCT01420887,36:52:treatment,Not possible to have postoperative physical therapy appointment
995,NCT03092609,4:18:chronic_disease,No Claustrophobia
996,NCT02826343,1:15:chronic_disease,"Claustrophobia, inner ear implants, aneurysm or other surgical clips, metal foreign bodies in eye, pacemaker or other contraindication to MR scanning"
997,NCT02721303,1:15:chronic_disease,Claustrophobia
998,NCT02719327,"1:15:chronic_disease,",Claustrophobia requiring sedation for MRI
999,NCT02531880,1:15:chronic_disease,Claustrophobia to a degree that the subject would feel uncomfortable in the MRI machine
1000,NCT02489591,1:15:chronic_disease,Claustrophobia
1001,NCT02067975,1:15:chronic_disease,Claustrophobia
1002,NCT01986205,1:15:chronic_disease,Claustrophobia precluding chamber or hood tolerance
1003,NCT01738009,1:15:chronic_disease,Claustrophobia
1004,NCT01614990,1:15:chronic_disease,Claustrophobia (this would make lying in the scanner very uncomfortable)
1005,NCT01608438,1:15:chronic_disease,Claustrophobia precluding MRI
1006,NCT01604512,1:15:chronic_disease,Claustrophobia
1007,NCT02905578,19:34:treatment,Side effects from prior therapies that are still deemed moderate to severe by a physician
1008,NCT02594384,40:55:treatment,Not recovered from toxicity due to all prior therapies
1009,NCT02577406,80:95:treatment,"Subject has persistent, clinically significant non-hematologic toxicities from prior therapies"
1010,NCT02503722,15:30:treatment,Any number of prior therapies are allowed
1011,NCT02496663,15:30:treatment,Any number of prior therapies is allowed
1012,NCT02203513,36:51:treatment,There is no limit on the number of prior therapies
1013,NCT02132598,",,87:102:treatment",The subject has not recovered to baseline or CTCAE ? Grade 1 from toxicity due to all prior therapies
1014,NCT02048722,",9:24:treatment",up to 4 prior therapies are allowed
1015,NCT01947140,34:49:treatment,No upper limit for the number of prior therapies
1016,NCT01896999,30:45:treatment,no upper limit for number of prior therapies
1017,NCT01822522,",,141:156:treatment",The participant has not recovered to baseline or Common Terminology Criteria for Adverse Events (CTCAE) =< grade 1 from toxicity due to all prior therapies
1018,NCT01241708,32:47:treatment,Recovery from complications of prior therapies
1019,NCT03181867,41:62:chronic_disease,Subjects with any coexisting medical or psychiatric condition that is likely to interfere with study procedures and/or results
1020,NCT03138512,52:73:chronic_disease,"Any severe or serious, acute or chronic medical or psychiatric condition, or laboratory abnormality that may increase the risk associated with study participation"
1021,NCT03104699,5:26:chronic_disease,Any psychiatric condition that would prohibit understanding or rendering of informed consent
1022,NCT02979860,1:22:chronic_disease,psychiatric condition that may impact sleep/weight status
1023,NCT02872935,23:44:chronic_disease,Any other physical or psychiatric condition that may impair their ability to cooperate with study data collection
1024,NCT02707692,14:35:chronic_disease,Uncontrolled psychiatric condition
1025,NCT02576444,46:67:chronic_disease,Any other severe acute or chronic medical or psychiatric condition or laboratory abnormality that may increase the risk associated with study participation or may interfere with the interpretation of study results
1026,NCT02245997,41:62:chronic_disease,"Patients with any concurrent medical or psychiatric condition or disease which, in the investigator's judgment, would make them inappropriate candidates for entry into this study"
1027,NCT02243813,7:28:chronic_disease,Has a psychiatric condition judged to be incompatible with establishment of rapport or safe exposure to psilocybin
1028,NCT02025426,23:44:chronic_disease,Any other physical or psychiatric condition which may impair their ability to cooperate with study data collection
1029,NCT01886794,62:83:chronic_disease,History of prior noncompliance or the presence or history of psychiatric condition that would in the opinion of the investigator make it difficult for the subject to comply with study procedures or follow instructions
1030,NCT03108950,1:14:chronic_disease,Renal failure
1031,NCT03003390,1:14:chronic_disease,Renal failure
1032,NCT02981082,1:14:chronic_disease,Renal failure
1033,NCT02943590,1:14:chronic_disease,Renal failure
1034,NCT02919436,1:14:chronic_disease,Renal failure
1035,NCT02776059,1:14:chronic_disease,Renal failure
1036,NCT02679560,1:14:chronic_disease,Renal failure requiring dialysis
1037,NCT02564796,1:14:chronic_disease,Renal failure
1038,NCT02551679,1:14:chronic_disease,Renal failure
1039,NCT02533882,1:14:chronic_disease,Renal failure
1040,NCT00967785,"1:14:chronic_disease,,",Renal failure (calculated creatinine clearance [CrCl] <15 mL/min or requiring dialysis)
1041,NCT03016871,1:24:treatment,Prior radiation therapy is allowed
1042,NCT02504489,1:24:treatment,Prior radiation therapy is not exclusionary
1043,NCT02344355,1:24:treatment,Prior radiation therapy to the head or neck resulting in overlap of RT fields
1044,NCT02159703,1:24:treatment,Prior radiation therapy to the head and neck
1045,NCT02143726,"1:24:treatment,",Prior radiation therapy to the non-index lesions is allowed if ? 28 days prior to registration on this protocol
1046,NCT02094794,1:24:treatment,Prior radiation therapy that would exclude the use of TMLI
1047,NCT01804465,"1:24:treatment,",Prior radiation therapy must be completed ? 4 weeks prior to enrollment and the patient must have recovered from all toxicity
1048,NCT01766297,1:24:treatment,Prior radiation therapy to the ipsilateral breast or thorax
1049,NCT01737502,1:24:treatment,Prior radiation therapy
1050,NCT01434316,1:24:treatment,Prior radiation therapy
1051,NCT00967577,"1:24:treatment,",Prior radiation therapy encompassing >25% of skeleton
1052,NCT02852057,1:7:chronic_disease,Asthma
1053,NCT02696980,"1:7:chronic_disease,,",Asthma diagnosis when ? 18 years of age
1054,NCT02507011,1:7:chronic_disease,Asthma
1055,NCT02493257,1:7:chronic_disease,Asthma
1056,NCT02487082,1:7:chronic_disease,Asthma
1057,NCT02433977,"1:7:chronic_disease,,",Asthma diagnosed at age 9 or later
1058,NCT02433977,"1:7:chronic_disease,",Asthma-related ER visit within the previous 4 weeks
1059,NCT02433977,"1:7:chronic_disease,",Asthma-related hospitalization within the last 2 months
1060,NCT02193373,1:7:chronic_disease,Asthma
1061,NCT02025465,1:7:chronic_disease,Asthma
1062,NCT01536522,"1:7:chronic_disease,,,",Asthma diagnosed by a medical specialist and/or history of positive methacholine rest and/or reversibility of >10% of FEV1
1063,NCT02585973,20:36:treatment,Ability to swallow oral medications
1064,NCT02516696,36:52:treatment,Subject is unable to reliably take oral medications
1065,NCT02466009,36:52:treatment,Must be able to swallow and retain oral medications
1066,NCT02433626,23:39:treatment,Inability to tolerate oral medications
1067,NCT02417701,20:36:treatment,Ability to swallow oral medications
1068,NCT02321501,17:33:treatment,Able to swallow oral medications
1069,NCT02122172,19:35:treatment,Inability to take oral medications
1070,NCT01972919,20:36:treatment,Ability to swallow oral medications
1071,NCT01835626,78:94:treatment,Patients with any condition that may impair the ability to swallow or absorb oral medications/investigational product
1072,NCT01618357,30:46:treatment,Unable to swallow and retain oral medications
1073,NCT01595529,34:50:treatment,A child that is not able to take oral medications
1074,NCT03181126,19:41:chronic_disease,Participants with malabsorption syndrome or any other condition that precludes enteral administration
1075,NCT02876302,24:46:chronic_disease,Clinically significant malabsorption syndrome
1076,NCT02574910,16:38:chronic_disease,A history of a malabsorption syndrome
1077,NCT02419560,13:35:chronic_disease,Subject has malabsorption syndrome or other condition which may affect an enteral route of administration
1078,NCT02394535,1:23:chronic_disease,malabsorption syndrome
1079,NCT02187848,15:37:chronic_disease,Patients with malabsorption syndrome
1080,NCT02101736,1:23:chronic_disease,malabsorption syndrome
1081,NCT01972919,14:36:chronic_disease,Uncontrolled malabsorption syndrome significantly affecting gastrointestinal function
1082,NCT01835626,1:23:chronic_disease,malabsorption syndrome
1083,NCT01639508,1:23:chronic_disease,malabsorption syndrome
1084,NCT03158519,1:8:chronic_disease,dyspnea requiring oxygen
1085,NCT02833805,",92:99:chronic_disease,,",For patients < 8 years old or unable to undergo pulmonary function testing: no evidence of dyspnea at rest; no need for supplemental oxygen; oxygen saturation > 92% on room air
1086,NCT02688647,41:48:chronic_disease,"Acute or chronic impairment (other than dyspnea) limiting the ability to comply with study requirements (eg, pulmonary function tests)"
1087,NCT02508038,16:23:chronic_disease,No evidence of dyspnea at rest
1088,NCT02389309,"59:66:chronic_disease,,","Adequate pulmonary function as defined as: no evidence of dyspnea at rest, no exercise intolerance, and a pulse oximetry > 94% if there is clinical indication for determination"
1089,NCT02145351,38:45:chronic_disease,Other clinically important causes of dyspnea
1090,NCT02076906,15:22:chronic_disease,Defined as no dyspnea at rest
1091,NCT01966367,"108:115:chronic_disease,,","Adequate pulmonary function by pulmonary function test. For children who are uncooperative, no evidence of dyspnea at rest, no exercise intolerance, and a pulse oximetry >94% on room air"
1092,NCT01896999,"35:42:chronic_disease,,",Patients must have no evidence of dyspnea at rest and a pulse oximetry > 92% while breathing room air
1093,NCT01614197,16:23:chronic_disease,No evidence of dyspnea at rest and no exercise intolerance
1094,NCT03112720,29:38:allergy_name,Subjects with an allergy to lidocaine
1095,NCT03051516,33:42:allergy_name,Known allergy or intolerance to lidocaine
1096,NCT02924441,44:53:allergy_name,Must not have a contraindication for using lidocaine: e.g no history of allergic reactions to lidocaine
1097,NCT02833207,16:25:treatment,Sensitivity to lidocaine
1098,NCT02832115,41:50:allergy_name,Hypersensitivity or contraindication to lidocaine
1099,NCT02638454,12:21:allergy_name,Allergy to lidocaine
1100,NCT02485639,18:27:allergy_name,known allergy to lidocaine
1101,NCT02233868,40:49:allergy_name,"Have a history of allergic reaction to lidocaine (self-report, medical history)"
1102,NCT01901562,25:34:allergy_name,Have a known allergy to lidocaine
1103,NCT01434316,34:43:allergy_name,Subjects with a known allergy to lidocaine
1104,NCT03057548,44:68:chronic_disease,Patients with any corrected or uncorrected congenital heart disease
1105,NCT02946892,6:30:chronic_disease,with congenital heart disease that has been palliated with a Fontan circulation
1106,NCT02816736,9:33:chronic_disease,Complex congenital heart disease
1107,NCT02589977,1:25:chronic_disease,congenital heart disease
1108,NCT02477839,43:67:chronic_disease,Subject has a hemodynamically significant congenital heart disease
1109,NCT02476409,9:33:chronic_disease,Complex congenital heart disease
1110,NCT02249039,28:52:chronic_disease,Postoperative from complex congenital heart disease
1111,NCT02145351,9:33:chronic_disease,Complex congenital heart disease
1112,NCT01883076,49:73:chronic_disease,Child with the following complications of their congenital heart disease
1113,NCT01878617,14:38:chronic_disease,Must have no congenital heart disease
1114,NCT03001830,"25:30:chronic_disease,,",Serological evidence of HIV-1 who have CD4 counts ? 200/mm3
1115,NCT02881320,"11:16:chronic_disease,,,,,,",Cohort 1: HIV-1 infected adolescents (12 to < 18 years of age and screening weight ? 35 kg) who are virologically suppressed for ? 6 months prior to screening
1116,NCT02881320,"11:16:chronic_disease,,,,,,",Cohort 2: HIV-1 infected children (6 to < 12 years of age and screening weight ? 25 kg) who are virologically suppressed for ? 6 months prior to screening
1117,NCT02881320,"11:16:chronic_disease,,,,,,,",Cohort 3: HIV-1 infected children (? 2 years of age and screening weight of ? 14 to < 25 kg) who are virologically suppressed for ? 6 months prior to screening
1118,NCT02610374,29:34:chronic_disease,Documentation of a negative HIV-1 antibody test
1119,NCT02471430,"23:28:chronic_disease,,,",Documented suppressed HIV-1 RNA (plasma HIV-1 RNA values <50 copies/ml)
1120,NCT02471430,1:6:chronic_disease,HIV-1 infection prior to entry
1121,NCT02285114,1:6:chronic_disease,HIV-1 infected
1122,NCT02256631,"12:17:chronic_disease,",Born to an HIV-1-infected woman who meets all maternal inclusion/exclusion criteria listed above
1123,NCT02191098,1:6:chronic_disease,HIV-1 infected adults
1124,NCT03182075,22:25:chronic_disease,primary diagnosis of OCD
1125,NCT03182075,24:27:chronic_disease,sufficient severity of OCD symptoms
1126,NCT02624596,22:25:chronic_disease,Primary diagnosis of OCD
1127,NCT02624596,24:27:chronic_disease,Sufficient severity of OCD symptoms
1128,NCT02437773,",8:11:chronic_disease,",Age of OCD onset after 15 years old
1129,NCT02437773,25:28:chronic_disease,subjects diagnosed with OCD
1130,NCT02421315,77:80:chronic_disease,Diagnostic and Statistical Manual of Mental Disorders (DSM-IV) Diagnosis of OCD as the principal problem
1131,NCT02206945,"30:33:chronic_disease,,","Primary Diagnosis of Current OCD, based on Diagnostic and Statistical Manual (DSM-IV) criteria, a Y-BOCS (Yale-Brown Obsessive-Compulsive Scale) score >=16"
1132,NCT02206945,11:14:chronic_disease,Principle OCD symptoms- Primary symptoms must be either Cleaning/Contamination or Checking; other symptoms okay
1133,NCT03143985,20:32:treatment,Patients requiring hemodialysis
1134,NCT02965508,",102:114:treatment","Patients must live in Manhattan, have access to a telephone 24 hours a day, 7 days a week, not be on hemodialysis, agree to open the door and allow access to the members of the team"
1135,NCT02570854,"11:23:treatment,",Receiving hemodialysis at least 2 times per week
1136,NCT02532621,"46:58:treatment,",has a reasonable expectation of remaining on hemodialysis for at least 6 months
1137,NCT02522871,16:28:treatment,Chronic use of hemodialysis
1138,NCT02468778,15:27:treatment,Subject is on hemodialysis
1139,NCT02433210,"11:23:treatment,",Stable on hemodialysis for more than 3 months
1140,NCT02378428,21:33:treatment,Patients who are on hemodialysis
1141,NCT02278198,1:13:treatment,hemodialysis
1142,NCT03126370,1:12:chronic_disease,Hepatitis B infection
1143,NCT02641093,1:12:chronic_disease,Hepatitis B
1144,NCT02635360,1:12:chronic_disease,Hepatitis B
1145,NCT02587962,8:19:chronic_disease,Active Hepatitis B (HBsAg reactive
1146,NCT02570854,12:23:chronic_disease,A positive Hepatitis B surface antigen test result
1147,NCT02520427,14:25:chronic_disease,Positive for Hepatitis B
1148,NCT02508038,1:12:chronic_disease,Hepatitis B surface antigen (HBsAg)
1149,NCT01880567,16:27:chronic_disease,positive serum Hepatitis B antibody
1150,NCT01306019,19:30:chronic_disease,Documented active Hepatitis B infection
1151,NCT03116685,1:4:chronic_disease,CKD-EPI formula will be used for adults
1152,NCT02945969,",,,339:342:chronic_disease,,","The investigators chose an upper eGFR limit slightly higher than the Kidney Disease Outcomes Quality Initiative (KDOQI) definition of moderately reduced glomerular filtration rate (GFR) to be more inclusive of patients with mild reduction in GFR but significant proteinuria. The lower eGFR limit was set to exclude patients with advanced CKD, where the potential effects of dietary sodium reduction on proteinuria may not be apparent or greatly alter CKD progression. The eGFR to define eligibility will be calculated using calibrated serum creatinine values and the Chronic Kidney Disease Epidemiology Collaboration (CKD-EPI) estimating equation"
1153,NCT02836574,123:126:chronic_disease,"The subject should have adequate, historical clinical data to provide a reasonable estimate of the rate of progression of CKD"
1154,NCT02820350,96:99:chronic_disease,Patients who have never seen a pediatric nephrologist will be assumed not to have pre-existing CKD
1155,NCT02587936,"1:4:chronic_disease,",CKD Inclusion Criteria (present at least ? 3 months apart)
1156,NCT02497300,"1:4:chronic_disease,,,,,",CKD (eGFR 25-60 mL/min/1.73m2) with urine albumin-to-creatinine ratio > 30 mg/g
1157,NCT02497300,"1:4:chronic_disease,,,,",CKD (eGFR > 60 mL/min/1.73m2) with urine albumin-to-creatinine ratio ? 300 mg/g
1158,NCT02411773,"8:11:chronic_disease,,",Severe CKD (estimated glomerular filtration rate (eGFR) < 15 cc/minute)
1159,NCT01530958,15:18:chronic_disease,Patients with CKD
1160,NCT03076021,"1:8:chronic_disease,,","Obesity, BMI ? 30 kg/m2"
1161,NCT03061903,"1:8:chronic_disease,,",Obesity (Body Mass Index (BMI) > 30)
1162,NCT02866279,"1:8:chronic_disease,,",Obesity (pre-pregnancy BMI >35)
1163,NCT02819440,"1:8:chronic_disease,,",Obesity (BMI ? 30 kg/m2)
1164,NCT02706249,"1:8:chronic_disease,,",Obesity (BMI ? 30)
1165,NCT02548351,"1:8:chronic_disease,,",Obesity (BMI ?30 kg/m2)
1166,NCT02473250,"1:8:chronic_disease,,",Obesity with weight >350 lbs
1167,NCT01614990,"1:8:chronic_disease,,",Obesity (body weight >140 Kg)
1168,NCT01026532,"1:8:chronic_disease,,",Obesity as defined by a Body Mass Index (BMI) >30
1169,NCT03029884,1:13:chronic_disease,Coagulopathy
1170,NCT03003390,1:13:chronic_disease,Coagulopathy
1171,NCT02983903,"1:13:chronic_disease,,,,,","Coagulopathy (platelet count < 50,000, INR > 1.5) detected on blood testing done within 3 weeks of the procedural visit"
1172,NCT02937402,"1:13:chronic_disease,,",Coagulopathy with international normalized ratio (INR) > 2.0 or
1173,NCT02937402,"1:13:treatment,,",Coagulopathy with platelets (Plt) < 10 k
1174,NCT02679560,"1:13:chronic_disease,,",Coagulopathy with INR >1.5
1175,NCT02473276,1:13:chronic_disease,Coagulopathy
1176,NCT01419561,"1:13:chronic_disease,,",Coagulopathy (PT or PTT >1.5 times upper limit of normal)
1177,NCT01187368,1:13:chronic_disease,Coagulopathy
1178,NCT02947347,1:19:chronic_disease,Measurable disease
1179,NCT02939183,"1:19:chronic_disease,",Measurable disease (assessed within 28 days prior to day 1)
1180,NCT02595996,1:19:chronic_disease,Measurable disease
1181,NCT02592707,1:19:chronic_disease,Measurable disease based on RECIST v1.1
1182,NCT02476786,1:19:chronic_disease,Measurable disease defined as lesions that can be accurately measured in at least one dimension (longest diameter to be recorded) by ultrasound or mammogram
1183,NCT02451553,1:19:chronic_disease,Measurable disease according to Response Evaluation Criteria in Solid Tumors (RECIST) version (v)1.1
1184,NCT02250157,1:19:chronic_disease,Measurable disease as per Response Evaluation Criteria in Solid Tumors (RECIST) Version 1.1 criteria
1185,NCT02091141,1:19:chronic_disease,Measurable disease by RECIST v1.1
1186,NCT01464034,1:19:cancer,Measurable disease
1187,NCT02901067,"1:17:chronic_disease,,","Thrombocytopenia (platelet count < 50,000)"
1188,NCT02474927,1:17:chronic_disease,Thrombocytopenia
1189,NCT02343549,"1:17:chronic_disease,,",Thrombocytopenia (platelet count < 100 x 103 )
1190,NCT02335905,"1:17:chronic_disease,","Thrombocytopenia (less than 50,000 platelets/mm^3)"
1191,NCT02234934,"1:17:chronic_disease,,","Thrombocytopenia (platelet count < 150,000/mm3)"
1192,NCT02226341,"1:17:chronic_disease,,","Thrombocytopenia (platelets < 50,000/mm3)"
1193,NCT02074436,"1:17:cancer,,",Thrombocytopenia with untransfused platelet counts < 20 x 10?/L in the out-patient or in the in-patient setting
1194,NCT01419561,"1:17:chronic_disease,,","Thrombocytopenia (platelets<100,000 cells/microL)"
1195,NCT01059786,"1:17:chronic_disease,,","Thrombocytopenia (Plt less than 100,000/microl)"
1196,NCT02706249,8:28:chronic_disease,Active peptic ulcer disease
1197,NCT02509546,8:28:chronic_disease,Active peptic ulcer disease
1198,NCT02464878,8:28:chronic_disease,Active peptic ulcer disease
1199,NCT02132598,8:28:chronic_disease,Active peptic ulcer disease
1200,NCT02078102,"49:69:chronic_disease,",Patients must not have nor had active or recent peptic ulcer disease within the past 6 months
1201,NCT01974609,22:42:chronic_disease,patients with active peptic ulcer disease (history of severe heartburn)
1202,NCT01639508,8:28:chronic_disease,active peptic ulcer disease
1203,NCT01553214,21:41:chronic_disease,"Active, symptomatic peptic ulcer disease"
1204,NCT01238120,"19:39:chronic_disease,",have a history of peptic ulcer disease within the last 12 months
1205,NCT02473354,18:37:chronic_disease,has a history of sickle cell disease [self-reported]
1206,NCT02312596,1:20:chronic_disease,sickle cell disease
1207,NCT02312518,1:20:chronic_disease,sickle cell disease
1208,NCT02186418,24:43:chronic_disease,"Confirmed diagnosis of sickle cell disease genotype Hb- S/beta-thalassemia or Hb-S/ beta + thalassemia disease or HbS/Hb-S, confirmed by beta-globin gene analysis and a hemoglobin separation method"
1209,NCT02186418,18:37:chronic_disease,Most adults with sickle cell disease will have compromised PFTs
1210,NCT02186418,8:27:chronic_disease,Severe sickle cell disease
1211,NCT02165007,22:41:chronic_disease,Patients with severe sickle cell disease
1212,NCT01891812,15:34:chronic_disease,Patients with sickle cell disease
1213,NCT01754298,14:33:chronic_disease,Diagnosis of sickle cell disease
1214,NCT03144921,8:22:chronic_disease,severe mental illness
1215,NCT03084640,48:62:chronic_disease,"Any concurrent uncontrolled illness, including mental illness or substance abuse, which in the opinion of the Investigator"
1216,NCT03026816,24:38:chronic_disease,Clinically significant mental illness
1217,NCT02826577,10:24:chronic_disease,Unstable mental illness
1218,NCT02799095,68:82:chronic_disease,"Subjects with any other concurrent uncontrolled illness, including mental illness or substance abuse, which may interfere with the ability of the subject to cooperate and participate in the study"
1219,NCT02680535,1:15:chronic_disease,mental illness
1220,NCT02437773,31:45:chronic_disease,No history of past or current mental illness
1221,NCT02155946,22:36:chronic_disease,No history of severe mental illness
1222,NCT03133013,16:41:chronic_disease,diagnosed with Major Depressive Disorder by a psychiatric specialist of this research according to MINI screening and DSM-5 criteria
1223,NCT03038620,"12:37:chronic_disease,",History of Major Depressive Disorder within the last 2 years
1224,NCT02734602,37:62:chronic_disease,"Meet DSM-IV diagnostic criteria for Major Depressive Disorder, and for a current depressive episode"
1225,NCT02674529,56:81:chronic_disease,Currently experiencing a depressive episode as part of Major Depressive Disorder
