,ID,tags,text
2176,NCT01072370,1:9:chronic_disease,diarrhea
2177,NCT03170375,1:16:chronic_disease,hepatic disease
2178,NCT02844907,13:28:chronic_disease,Significant hepatic disease
2179,NCT02836574,"24:39:chronic_disease,,,",clinically significant hepatic disease (ALT or AST greater than 3-times the upper limit of normal) as assessed at the Screening Visit
2180,NCT02834403,1:16:chronic_disease,hepatic disease
2181,NCT02833207,26:41:chronic_disease,Self-reported history of hepatic disease
2182,NCT02408120,21:36:chronic_disease,Clinically relevant hepatic disease
2183,NCT00368355,"22:37:chronic_disease,,,,",Patients with severe hepatic disease (direct bilirubin greater than 3 ug/dl or SGPT (serum glutamic-pyruvic transaminase) greater than 500 ug/dl)
2184,NCT03153410,"69:92:treatment,",Currently is participating or has participated in a study using any investigational therapy within the past 28 days or is currently using an investigational device
2185,NCT03125902,"16:39:treatment,",Treatment with investigational therapy within 30 days prior to initiation of study treatment
2186,NCT02680535,"10:33:treatment,",received investigational therapy within a period of 5 half-lives of the investigational therapy in question prior to the day of dosing with the PEGylated AuroShell particles
2187,NCT02496585,"7:30:treatment,",Other investigational therapy received within 8 weeks prior to screening visit
2188,NCT02291848,"37:60:treatment,",Patients should have been off other investigational therapy for one month prior to entry in this study
2189,NCT02004275,"4:27:treatment,",No investigational therapy within 14 days prior to registration
2190,NCT01333046,"37:60:treatment,",Patients should have been off other investigational therapy for one month prior to entry in this study
2191,NCT03138733,33:42:chronic_disease,Community- or hospital-acquired pneumonia
2192,NCT03121352,50:59:chronic_disease,"Patients with evidence of active, non-infectious pneumonia"
2193,NCT03060473,1:10:chronic_disease,pneumonia
2194,NCT03007745,1:10:chronic_disease,pneumonia
2195,NCT02696902,101:110:chronic_disease,"expected to require prolonged intubation and mechanical ventilation, without any evidence of active pneumonia"
2196,NCT02329652,1:10:chronic_disease,pneumonia
2197,NCT01568177,1:10:chronic_disease,pneumonia
2198,NCT03101566,30:53:chronic_disease,"Must have no ongoing active, uncontrolled infections"
2199,NCT02479698,21:44:chronic_disease,Patients with other uncontrolled infections
2200,NCT02203903,15:38:chronic_disease,Patients with uncontrolled infections
2201,NCT02135874,23:46:chronic_disease,"Patients with active, uncontrolled infections"
2202,NCT01945814,21:44:chronic_disease,Patients with other uncontrolled infections (see 2.3.2 for definitions)
2203,NCT01620216,4:27:chronic_disease,No uncontrolled infections as determined by the investigator
2204,NCT00432094,23:46:chronic_disease,Patients with serious uncontrolled infections
2205,NCT03092635,"1:19:treatment,","Prior chemotherapy is allowed, but last dose must have been at least 2 months prior to enrollment"
2206,NCT02555189,1:19:treatment,Prior chemotherapy
2207,NCT02207439,"1:19:treatment,",Prior chemotherapy within the past 5 years
2208,NCT02143726,"1:19:treatment,",Prior chemotherapy is allowed if ? 28 days prior to registration on this protocol
2209,NCT01570998,1:19:treatment,Prior chemotherapy
2210,NCT01312857,"1:19:treatment,",Prior chemotherapy is acceptable if last dose given ? 3 weeks prior to registration to this study
2211,NCT00412594,"1:19:treatment,",Prior chemotherapy (last 4 weeks)
2212,NCT03079297,21:40:chronic_disease,lifetime history of psychotic disorders
2213,NCT02669030,24:43:chronic_disease,history or presence of psychotic disorders
2214,NCT02607514,1:20:chronic_disease,psychotic disorders
2215,NCT02562430,1:20:chronic_disease,psychotic disorders
2216,NCT02481245,1:20:chronic_disease,psychotic disorders not elsewhere classified
2217,NCT02133898,7:26:chronic_disease,other psychotic disorders
2218,NCT01782599,1:20:chronic_disease,psychotic disorders not elsewhere classified (measured via the SCID 5)
2219,NCT03058029,5:13:chronic_disease,Non-diabetic subjects
2220,NCT03043963,"1:9:chronic_disease,,",diabetic patients who are insulin dependent (or have HbA1c>9.0%)
2221,NCT02572856,"1:9:chronic_disease,,,,",diabetic (both Type 1 & 2) patients who are self-monitoring glucose levels (via finger stick measurements) two to three times daily
2222,NCT02488057,1:9:chronic_disease,diabetic
2223,NCT02488057,5:13:chronic_disease,pre-diabetic
2224,NCT02213068,",,,40:48:chronic_disease",Proteinuria >1 g/day or > 0.5 g/day if diabetic
2225,NCT00678145,5:13:chronic_disease,Non-diabetic individuals
2226,NCT03023449,16:36:chronic_disease,History of any neurological disease
2227,NCT02982226,25:45:chronic_disease,Evidence of significant neurological disease of either foot
2228,NCT02875301,19:39:chronic_disease,No diagnosis of a neurological disease
2229,NCT02565199,4:24:chronic_disease,No neurological disease
2230,NCT02155946,12:32:chronic_disease,History of neurological disease or injury
2231,NCT02139436,7:27:chronic_disease,other neurological disease
2232,NCT01715571,",10:30:chronic_disease",Men with neurological disease
2233,NCT03014687,54:77:chronic_disease,"Concurrent antibiotics for another indication (i.e., urinary tract infection)"
2234,NCT02836574,15:38:chronic_disease,evidence of a urinary tract infection
2235,NCT02680535,7:30:chronic_disease,Acute urinary tract infection
2236,NCT02339233,1:24:chronic_disease,urinary tract infection that might interfere with stand or step training
2237,NCT02329652,1:24:chronic_disease,urinary tract infection
2238,NCT01754779,",,36:59:chronic_disease",high pH as >6.40 in the absence of urinary tract infection
2239,NCT01608438,30:53:chronic_disease,Concurrent pressure sores or urinary tract infection
2240,NCT02932956,1:23:chronic_disease,Uncontrolled infection
2241,NCT02776059,1:23:chronic_disease,Uncontrolled infection
2242,NCT02574728,1:23:chronic_disease,Uncontrolled infection
2243,NCT02400255,1:23:chronic_disease,Uncontrolled infection
2244,NCT02162420,1:23:chronic_disease,Uncontrolled infection
2245,NCT02109627,1:23:chronic_disease,Uncontrolled infection
2246,NCT00711373,1:23:chronic_disease,Uncontrolled infection
2247,NCT02796209,1:24:chronic_disease,Impaired renal function
2248,NCT02784535,"1:24:chronic_disease,,",Impaired renal function (serum creatinine equal or more than 1.6 mg/dl)
2249,NCT02540330,1:24:chronic_disease,Impaired renal function
2250,NCT02514083,1:24:chronic_disease,Impaired renal function
2251,NCT02169739,"1:24:chronic_disease,,",Impaired renal function: estimated GFR <40
2252,NCT02130687,"1:24:chronic_disease,,",Impaired renal function (eGFR< 50mL/min/1.73m2 as determined by the MDRD equation)
2253,NCT02053363,"1:24:chronic_disease,,",Impaired renal function or creatinine clearance <60 ml/min
2254,NCT02684201,20:30:treatment,have an upper-limb amputation
2255,NCT02383979,36:46:treatment,"Cooperative, patient scheduled for amputation, with time and availability to do fMRI prior to their operative date"
2256,NCT01714596,32:42:treatment,Patients who have high risk of amputation of the study limb (based on opinion of the initial managing physician)
2257,NCT01293214,10:20:treatment,"Level of amputation anywhere from the wrist (or ankle) joint to just below the shoulder (or hip) joint, which should be functional"
2258,NCT01293214,"20:30:treatment,,",Time elapsed since amputation more than 6 months but less than 15 years
2259,NCT00711373,29:39:treatment,Excessive proximal level of amputation: some presence of proximal muscles is required to motor a functioning hand
2260,NCT00711373,"12:22:chronic_disease,",History of amputation of less than six months
2261,NCT02635893,"1:4:chronic_disease,",SCI ( ?1 month of injury)
2262,NCT02524379,"17:20:chronic_disease,,,",Non-penetrating SCI at neurologic level from C2 to C8
2263,NCT02495545,18:21:chronic_disease,Prior history of SCI
2264,NCT02451683,39:42:chronic_disease,Any debilitating disease prior to the SCI that caused exercise intolerance
2265,NCT02446210,41:44:chronic_disease,Exclusion criteria for individuals with SCI and Healthy Controls
2266,NCT02446210,41:44:chronic_disease,Inclusion criteria for individuals with SCI
2267,NCT01983475,52:55:chronic_disease,Extensive life-threatening injuries in addition to SCI
2268,NCT02542657,"27:34:cancer,",Baseline marrow burden or myeloma of at least 30%
2269,NCT02542657,",121:128:cancer,",For patients without a measurable serum or urine M-component or serum free light chain level: % marrow involvement with myeloma (absolute increase must be >= 10%)
2270,NCT02516696,",,,85:92:cancer",Subject has a Karnofsky performance status ?60% (>50% if due to bony involvement of myeloma (see Appendix IV)
2271,NCT02101944,98:105:cancer,Evidence of any end organ damage criteria listed below (at any time) attributed to the patient's myeloma
2272,NCT02004275,"27:34:cancer,",Baseline marrow burden of myeloma of at least 30%
2273,NCT02004275,"18:25:cancer,",Marrow burden of myeloma of at least 30%
2274,NCT00734877,",,37:44:cancer","Platelet count < 30 x 109/L, unless myeloma-related"
2275,NCT03166371,1:17:chronic_disease,eating disorders
2276,NCT03097536,10:26:chronic_disease,comorbid eating disorders
2277,NCT03058029,"12:28:chronic_disease,,,,",History of eating disorders including binge eating (except for mild binge eating)or emesis ?2/week from any cause Weight change >3% within three(3) months prior to and during the Screening period
2278,NCT02962128,39:55:chronic_disease,Having a current or recent history of eating disorders
2279,NCT02607514,1:17:chronic_disease,eating disorders
2280,NCT02487251,21:37:chronic_disease,Significant feeding/eating disorders that would preclude participation in the interventions
2281,NCT03153410,45:75:cancer,Have histologically or cytologically proven adenocarcinoma of the pancreas
2282,NCT02873598,48:78:cancer,Histologically or cytopathologically confirmed adenocarcinoma of the pancreas
2283,NCT02442323,31:61:cancer,Have histologically confirmed adenocarcinoma of the pancreas
2284,NCT02427841,62:92:cancer,Subjects must have histologically or cytologically confirmed adenocarcinoma of the pancreas
2285,NCT02394535,34:64:cancer,Cytologic or histologic proof of adenocarcinoma of the pancreas
2286,NCT02207465,26:56:cancer,Pathologically confirmed adenocarcinoma of the pancreas
2287,NCT03143985,22:34:treatment,Prior treatment with pomalidomide
2288,NCT02343042,52:64:treatment,"In the expansion arm at RP2D, patients must not be pomalidomide refractory"
2289,NCT02287558,",,,,,,205:217:treatment,,,","Females of childbearing potential (FCBP)† must have a negative serum or urine pregnancy test with a sensitivity of at least 25 mIU/mL within 10 - 14 days prior to and again within 24 hours of prescribing pomalidomide and must either commit to continued abstinence from heterosexual intercourse or begin TWO acceptable methods of birth control, one highly effective method and one additional effective method AT THE SAME TIME, at least 28 days before she starts taking pomalidomide"
2290,NCT02004275,",,228:240:treatment","Must either commit to complete abstinence from heterosexual contact or begin TWO acceptable methods of birth control, one highly effective method and one additional effective (barrier) method, AT THE SAME TIME, before starting pomalidomide"
2291,NCT02004275,",,,,199:211:treatment",Must have a negative serum or urine pregnancy test with a sensitivity of at least 25 mlU/ml no more than 14 days prior to registration and must agree to repeat this test within 24 hours of starting pomalidomide
2292,NCT01464034,",52:64:treatment,",Male pts cannot donate semen or sperm while taking pomalidomide and for 28 days after completing the study
2293,NCT03135522,14:25:cancer,negative for lung cancer
2294,NCT02989974,30:41:cancer,Caregiver of a participating lung cancer survivor
2295,NCT02989974,42:53:cancer,Individuals who have been diagnosed with lung cancer (survivor)
2296,NCT02950337,36:47:cancer,Patients with any prior history of lung cancer
2297,NCT02950337,18:29:cancer,Prior history of lung cancer
2298,NCT02905591,22:33:cancer,At least part of the lung cancer must be viewable and measurable by CT or MRI
2299,NCT03104699,41:54:cancer,Histologic confirmation of the original primary tumor is required via pathology report
2300,NCT02542202,"27:40:cancer,,",this will be defined as a primary tumor < 10 cm in size or a primary lesion which can be treated to a dose of >= 8 Gy x 5 without excessive perceived risk of toxicity
2301,NCT02488967,27:40:cancer,"By pathologic evaluation, primary tumor must be pT1-3"
2302,NCT02176967,",,,51:64:cancer,",> 6 months and < 12 months of age with an adrenal primary tumor < 5 cm in greatest diameter
2303,NCT02095184,"40:53:cancer,,","Evidence of hormone sensitive, ER rich primary tumor defined by an Allred score of ?6"
2304,NCT00579514,68:81:cancer,All patients who have two or more histologic diagnoses of the same primary tumor type involving the above sites
2305,NCT03078907,8:30:chronic_disease,Severe coronary heart disease
2306,NCT03072238,11:33:chronic_disease,untreated coronary heart disease (symptomatic or with ischemia demonstrated by diagnostic testing)
2307,NCT02471430,13:35:chronic_disease,Evidence of coronary heart disease
2308,NCT02471430,25:47:chronic_disease,No evidence of clinical coronary heart disease
2309,NCT02471430,16:38:chronic_disease,No evidence of coronary heart disease
2310,NCT01553214,12:34:chronic_disease,History of coronary heart disease
2311,NCT03069469,1:23:chronic_disease,Malabsorption syndrome or other illness that could affect oral absorption
2312,NCT02496208,1:23:chronic_disease,Malabsorption syndrome
2313,NCT02236000,1:23:chronic_disease,Malabsorption syndrome
2314,NCT02132598,1:23:chronic_disease,Malabsorption syndrome
2315,NCT01568255,1:23:chronic_disease,Malabsorption syndrome
2316,NCT01532687,1:23:chronic_disease,Malabsorption syndrome
2317,NCT03049033,14:33:chronic_disease,Diagnosis of Parkinson's Disease using the UK Brain Bank Criteria
2318,NCT03034564,14:33:chronic_disease,Diagnosis of Parkinson's Disease
2319,NCT03023059,1:20:chronic_disease,Parkinson's Disease
2320,NCT02781103,1:20:chronic_disease,Parkinson's Disease
2321,NCT02107638,26:45:chronic_disease,Medically diagnosed with Parkinson's Disease
2322,NCT02107638,26:45:chronic_disease,no clinical diagnosis of Parkinson's Disease
2323,NCT03016130,30:34:treatment,Underlying diagnosis for non-HSCT patients
2324,NCT02675959,41:45:treatment,Patients who have previously received a HSCT will not be eligible
2325,NCT02234934,27:31:treatment,Ineligible for autologous HSCT by the criteria at the clinical site
2326,NCT02105766,14:18:treatment,Eligible for HSCT
2327,NCT01461837,23:27:treatment,Previously received a HSCT
2328,NCT01174108,",,110:114:treatment",ECOG performance status of 3 or more (See Bone & Marrow Transplant Consortium Supportive Care Guidelines for HSCT Recipients)
2329,NCT03001830,"1:18:chronic_disease,,",liver dysfunction (persistently elevated ALT >1.5X upper limit of normal)
2330,NCT02816736,"8:25:chronic_disease,",Severe liver dysfunction (Childs-Pugh Class C)
2331,NCT02266745,8:25:chronic_disease,Severe liver dysfunction (Child-Pugh Class B or C)
2332,NCT02111824,"15:32:chronic_disease,,,,,","Patients with liver dysfunction: total bilirubin > 2.5 mg/dl; albumin < 2.5 mg/dl; alanine aminotransferase (ALT), aspartate aminotransferase (AST) > 5 times upper limits of normal"
2333,NCT02092324,",,,,234:251:chronic_disease",Subjects with inadequate liver (alanine aminotransferase [ALT]/serum glutamate pyruvate transaminase [SGPT] above 4 X upper limit of normal [ULN] or direct bilirubin 4 X ULN AND the lab abnormalities are felt to be due to underlying liver dysfunction)
2334,NCT01648751,7:24:chronic_disease,Known liver dysfunction
2335,NCT02946892,"1:18:chronic_disease,,",Renal dysfunction defined as serum creatinine >2.0mg/dL
2336,NCT02739035,1:18:chronic_disease,Renal dysfunction
2337,NCT02700451,1:18:chronic_disease,Renal dysfunction
2338,NCT02536170,"1:18:chronic_disease,,",Renal dysfunction of creatinine greater than 1.0
2339,NCT01895777,1:18:chronic_disease,Renal dysfunction
2340,NCT01842399,"1:18:chronic_disease,,",Renal dysfunction (GFR less than 60 mL/min)
2341,NCT02914483,1:19:chronic_disease,pulmonary embolism
2342,NCT02664909,12:30:chronic_disease,history of pulmonary embolism
2343,NCT02473536,28:46:chronic_disease,Subjects with a history of pulmonary embolism is excluded
2344,NCT02370095,13:31:chronic_disease,Presence of pulmonary embolism
2345,NCT02188745,1:19:chronic_disease,pulmonary embolism
2346,NCT00969332,1:19:chronic_disease,pulmonary embolism
2347,NCT02842658,9:32:chronic_disease,Complex ventricular arrhythmias
2348,NCT02585973,21:44:chronic_disease,severe uncontrolled ventricular arrhythmias
2349,NCT02203695,35:58:chronic_disease,History of clinically significant ventricular arrhythmias
2350,NCT01925573,45:68:chronic_disease,History or presence of serious uncontrolled ventricular arrhythmias
2351,NCT01894061,45:68:chronic_disease,History or presence of serious uncontrolled ventricular arrhythmias
2352,NCT01366612,21:44:chronic_disease,severe uncontrolled ventricular arrhythmias
2353,NCT02776891,1:6:cancer,DLBCL without myc translocation or overexpression by the above methods
2354,NCT02564744,127:132:cancer,"For Part 2 and Part 3 of the study, participants must have histopathologically and clinically confirmed diagnosis of relapsed DLBCL"
2355,NCT02564744,42:47:cancer,The following participants with relapsed DLBCL will be enrolled
2356,NCT02061761,79:84:cancer,For dose escalation and dose expansion in combination with BMS-936558: HL and DLBCL
2357,NCT01959698,",,,31:36:cancer",Ann Arbor stage I to stage IV DLBCL at the time of relapsed/refractory disease to be eligible
2358,NCT01829958,26:31:cancer,Previously untreated for DLBCL
2359,NCT02669966,34:37:chronic_disease,"The donor candidate must be anti-HCV positive by ELISA and HCV RNA negative by PCR, with both tests repeated for confirmation, as per standard protocol"
2360,NCT02573376,"35:38:chronic_disease,",Considered an active drug user by HCV provider and self-reported drug use within the past month
2361,NCT02573376,"1:4:chronic_disease,,,","HCV genotype 1, 4, 5, 6"
2362,NCT02474199,1:4:chronic_disease,HCV RNA negative at time of study enrollment
2363,NCT02471430,10:13:chronic_disease,negative HCV PCR if anti-HCV antibodies are positive
2364,NCT02016924,27:30:chronic_disease,individuals with positive HCV antibody and without detectable HCV RNA are permitted to enroll
2365,NCT02543983,130:138:allergy_name,A medical finding or condition that in the clinical judgement of the investigator increases the risk of adverse effects from the ketamine administration (for example: findings suggesting difficulties with kidney or cardiac function that may be contradictions for an experimental intervention)
2366,NCT02543983,44:52:treatment,Intolerable or serious adverse reaction to ketamine during Phase II
2367,NCT02341963,12:20:allergy_name,Allergy to ketamine
2368,NCT02341963,46:54:treatment,the inability to avoid these products during ketamine administration
2369,NCT02165449,21:29:allergy_name,Contraindication to ketamine
2370,NCT02165449,29:37:treatment,Voluntary patient receiving ketamine
2371,NCT02513797,8:20:chronic_disease,Active endocarditis
2372,NCT02494869,8:20:chronic_disease,Active endocarditis
2373,NCT02453373,21:33:chronic_disease,Suspected/confirmed endocarditis
2374,NCT02216227,46:58:chronic_disease,Have an ICD-9 diagnosis code consistent with endocarditis
2375,NCT01568177,1:13:chronic_disease,endocarditis
2376,NCT00291525,22:34:chronic_disease,Patients with active endocarditis at the time of implant
2377,NCT02339922,"1:22:treatment,",platelet transfusions to help patients meet eligibility criteria are not allowed within 3 days before study enrollment
2378,NCT02304458,",,82:103:treatment,","Platelet count >= 75,000/mm^3 (transfusion independent, defined as not receiving platelet transfusions for at least 7 days prior to enrollment)"
2379,NCT02124772,",,83:104:treatment,","platelets >=75,000/ microliter (transfusion independent, defined as not receiving platelet transfusions within a 7 day period prior to enrollment)"
2380,NCT02004275,"4:25:treatment,",No platelet transfusions within 7 days of registration to meet eligibility criteria
2381,NCT01880567,1:22:treatment,platelet transfusions
2382,NCT01464034,",51:72:treatment,",Screening platelet count should be independent of platelet transfusions for at least 2 weeks
2383,NCT03179605,"15:24:chronic_disease,,","Subjects with psoriasis involving ?10% Body Surface Area (BSA), not including the face, scalp, groin, axillae and other intertriginous areas at the Baseline Visit"
2384,NCT03168347,16:25:chronic_disease,Diagnosed with psoriasis (ICD-9: 696.1)
2385,NCT02595866,77:86:chronic_disease,"Mild autoimmunity not impacting the function of major organs (e.g., limited psoriasis)"
2386,NCT02527421,"15:24:chronic_disease,,",Subjects with psoriasis involving ? 10% BSA
2387,NCT01631617,1:10:chronic_disease,psoriasis
2388,NCT03166930,1:23:chronic_disease,neurological condition other than MS that is known to cause spasticity
2389,NCT02890485,15:37:chronic_disease,Presence of a neurological condition that would affect movement
2390,NCT02410954,13:35:chronic_disease,Any current neurological condition
2391,NCT02361554,15:37:chronic_disease,Subject has a neurological condition
2392,NCT02314221,7:29:chronic_disease,Other neurological condition that the study physician considers in his/her clinical judgment to be exclusionary
2393,NCT03159702,30:54:cancer,Patients with a diagnosis of hematological malignancy undergoing a related donor haploidentical HCT
2394,NCT02931110,65:89:cancer,"Rapidly progressive, clinically unstable central nervous system hematological malignancy"
2395,NCT02611063,23:47:cancer,Complete remission of hematological malignancy prior to transplantation
2396,NCT02323191,"31:55:cancer,",Participants has a history of hematological malignancy within the last 5 years prior to study entry
2397,NCT02074436,",,17:41:cancer",Age > 18 with a hematological malignancy
2398,NCT03135522,"26:70:chronic_disease,,,,,",Diagnosis or evidence of chronic obstructive pulmonary disease (COPD) as defined by forced expiratory volume in 1 second (FEV1)/forced vital capacity (FVC) < 0.70 and FEV1% predicted < 80%
2399,NCT03067571,"11:55:chronic_disease,,",has known chronic obstructive pulmonary disease (COPD) with a forced expiratory volume in 1 second (FEV1) < 50% of predicted normal
2400,NCT02578641,1:45:chronic_disease,chronic obstructive pulmonary disease (COPD)
2401,NCT02523443,"22:66:chronic_disease,,",Patients with severe chronic obstructive pulmonary disease (COPD) defined as an FEV1 <50%
2402,NCT01983462,12:56:chronic_disease,History of chronic obstructive pulmonary disease (COPD)
2403,NCT03125902,38:51:chronic_disease,clinically significant (symptomatic) hypercalcemia
2404,NCT02332928,"1:14:chronic_disease,,",hypercalcemia (calcium >11 mg/dL) Ca = SerumCa + 0.8 * (NormalAlbumin - PatientAlbumin)
2405,NCT02172651,"14:27:chronic_disease,,,","Pre-existing hypercalcemia (defined as baseline serum calcium above the institutional ULN, corrected for albumin level if albumin is not within institutional limits of normal)"
2406,NCT02091141,29:42:chronic_disease,Uncontrolled or symptomatic hypercalcemia
2407,NCT01572480,12:25:chronic_disease,Absence of hypercalcemia
2408,NCT03105700,1:9:treatment,caffeine
2409,NCT02665338,1:9:treatment,caffeine
2410,NCT02067975,"31:39:treatment,","Excessive self-reported daily caffeine intake, defined as intake exceeding 1000 mg or the equivalent of 8 cups of coffee"
2411,NCT01940822,21:29:allergy_name,No prior history of caffeine sensitivity or allergy
2412,NCT01940822,18:26:allergy_name,Prior history of caffeine sensitivity or allergy
2413,NCT03096886,21:45:treatment,Willing to not take psychotropic medications for the duration of the study
2414,NCT02874898,"18:42:treatment,",Unstable dose of psychotropic medications in the prior 3 months
2415,NCT02768727,27:51:treatment,History or current use of psychotropic medications
2416,NCT02647723,8:32:treatment,Use of psychotropic medications
2417,NCT02316574,22:46:treatment,Currently taking any psychotropic medications
2418,NCT03072381,68:74:treatment,"self-reported failure of at least 2 of the most common treatments (NSAIDs, relative rest, ice, bracing) for CLE"
2419,NCT02844751,"19:25:treatment,",Consistent use of NSAIDs within 48 hours of procedure
2420,NCT02739035,16:22:allergy_name,Intolerance to NSAIDs
2421,NCT02700451,23:29:allergy_name,Documented allergy to NSAIDs
2422,NCT02650206,"1:7:treatment,",NSAIDs (must cease use 4 weeks prior to study enrollment)
2423,NCT03060096,"16:25:chronic_disease,",Self -reported psychotic symptoms in the last 30 days
2424,NCT02397889,29:38:chronic_disease,Past or current presence of psychotic symptoms
2425,NCT02305537,24:33:chronic_disease,those who are actively psychotic
2426,NCT02149823,23:32:chronic_disease,Currently meets for a psychotic episode
2427,NCT02056873,13:22:chronic_disease,Presence of psychotic features
2428,NCT03055767,14:31:chronic_disease,Diagnosis of Myasthenia gravis
2429,NCT02849639,1:18:chronic_disease,Myasthenia gravis
2430,NCT02823665,1:18:chronic_disease,Myasthenia gravis
2431,NCT02418195,1:18:chronic_disease,Myasthenia gravis
2432,NCT02097121,1:18:chronic_disease,Myasthenia gravis
2433,NCT03018704,"1:15:treatment,",tubal ligation or are less than two years postmenopausal
2434,NCT02950337,",,104:118:treatment","A female of child-bearing potential is any woman (regardless of sexual orientation, having undergone a tubal ligation, or remaining celibate by choice)"
2435,NCT02536794,",76:90:treatment","A FOCBP is any woman (regardless of sexual orientation, having undergone a tubal ligation, or remaining celibate by choice)"
2436,NCT02452697,3:17:treatment,A tubal ligation is adequate documentation that a patient is not of child bearing potential
2437,NCT01896999,",,114:128:treatment","a female of childbearing potential is any woman, regardless of sexual orientation or whether they have undergone tubal ligation"
2438,NCT03005782,"21:54:cancer,",Untreated or active central nervous system metastases - Ongoing or recent (within 5 years) evidence of significant autoimmune disease
2439,NCT03001882,25:58:cancer,Patients with untreated central nervous system metastases
2440,NCT02303977,11:44:cancer,Untreated central nervous system metastases
2441,NCT02091999,14:47:cancer,Uncontrolled central nervous system metastases
2442,NCT01522768,15:48:cancer,"Asymptomatic, central nervous system metastases"
2443,NCT02981082,1:23:chronic_disease,Pulmonary hypertension
2444,NCT02950337,1:23:chronic_disease,Pulmonary hypertension
2445,NCT02562235,1:23:chronic_disease,Pulmonary hypertension related to conditions other than specified in the inclusion criteria
2446,NCT02503722,1:23:chronic_disease,Pulmonary hypertension
2447,NCT02436070,1:23:chronic_disease,Pulmonary hypertension
2448,NCT02914171,12:22:chronic_disease,history of thrombosis
2449,NCT02496585,"41:51:chronic_disease,,,,,","Inherited predisposition to bleeding or thrombosis, INR >2, PT and PTT >1.5x ULN"
2450,NCT02496585,35:45:chronic_disease,Known inherited predisposition to thrombosis
2451,NCT02489045,15:25:chronic_disease,"Patients with thrombosis within the hepatic, portal, or mesenteric veins"
2452,NCT00540761,82:92:treatment,"high-risk and complex lesions, including tortuous blood vessels and lesions with thrombosis"
2453,NCT02861417,1:24:chronic_disease,Uncontrolled infections
2454,NCT02663622,1:24:chronic_disease,Uncontrolled infections
2455,NCT02203903,1:24:chronic_disease,Uncontrolled infections
2456,NCT01904136,1:24:chronic_disease,Uncontrolled infections; principal investigator (PI) is the final arbiter of this criterion
2457,NCT00959140,1:24:chronic_disease,"Uncontrolled infections, defined as positive blood cultures"
2458,NCT02820350,1:5:chronic_disease,AIDS
2459,NCT02392286,1:5:chronic_disease,AIDS or AIDS-defining illness
2460,NCT02130388,"1:5:chronic_disease,,",AIDS defining illness or Cluster of Differentiation 4 < 200
2461,NCT02016924,"4:8:chronic_disease,",An AIDS defining condition with onset within 30 days prior to screening
2462,NCT01415752,15:19:chronic_disease,No history of AIDS-defining conditions
2463,NCT02762006,12:41:chronic_disease,History of leptomeningeal carcinomatosis
2464,NCT02592551,12:41:cancer,History of leptomeningeal carcinomatosis
2465,NCT02568267,42:71:cancer,"Patients with CNS involvement, including leptomeningeal carcinomatosis, which is either asymptomatic or previously-treated and controlled"
2466,NCT02401347,15:44:cancer,Subjects with leptomeningeal carcinomatosis
2467,NCT02336451,33:62:cancer,Patients must be diagnosed with leptomeningeal carcinomatosis
2468,NCT02710396,24:58:chronic_disease,Has a known history of Human Immunodeficiency Virus (HIV) (HIV 1/2 antibodies)
2469,NCT02578641,1:35:chronic_disease,Human Immunodeficiency Virus (HIV) negative
2470,NCT02324582,"12:46:chronic_disease,",history of Human Immunodeficiency Virus (HIV) (HIV 1/2 antibodies)
2471,NCT01947140,21:55:chronic_disease,Patient known to be Human Immunodeficiency Virus (HIV)-positive
2472,NCT01676753,24:58:chronic_disease,Patient is known to be Human Immunodeficiency Virus (HIV)-positive
2473,NCT02667418,1:12:chronic_disease,hypotension
2474,NCT02620579,"1:12:chronic_disease,,",hypotension (resting systolic blood pressure below 90 mm Hg)
2475,NCT02263729,"6:17:chronic_disease,,,,,",Have hypotension (blood pressure less than or equal to 90 mmHg systolic pressure or less than or equal to 60 mmHg diastolic pressure)
2476,NCT02178566,"10:21:chronic_disease,,",Systemic hypotension with systolic blood pressure < 85 mmHg
2477,NCT02098876,",,,,,50:61:chronic_disease,",Systolic BP >160mmHg or diastolic BP>100 mmHg or hypotension (BP <90/60 mmHg)
2478,NCT02636530,8:23:treatment,use of glucocorticoids
2479,NCT02401035,24:39:treatment,Chronic (daily) use of glucocorticoids
2480,NCT02343042,23:38:treatment,Patients on long-term glucocorticoids during Screening do not require a washout period
2481,NCT02302235,26:41:treatment,Planned continued use of glucocorticoids
2482,NCT01865162,26:41:treatment,Planned continued use of glucocorticoids
2483,NCT02576431,23:33:cancer,Subjects with primary CNS tumors are eligible
2484,NCT02564198,43:53:cancer,participants with recurrent or refractory CNS tumors
2485,NCT02451215,18:28:cancer,Other high grade CNS tumors
2486,NCT02451215,17:27:cancer,Other low-grade CNS tumors
2487,NCT01505569,16:26:cancer,Arm B: Certain CNS tumors
2488,NCT02561988,"1:11:chronic_disease,,",Cytopenias: ANC < 1.0 × 10?/L
2489,NCT02315612,1:11:chronic_disease,Cytopenias deemed to be disease-related and not therapy-related
2490,NCT01829958,"1:11:chronic_disease,,,,","Cytopenias (leukocytes <1 × 109/L and/or platelets ,100 × 109/L)"
2491,NCT01430390,1:11:chronic_disease,Cytopenias deemed to be disease-related and not therapy-related
2492,NCT01389024,1:11:chronic_disease,Cytopenias
2493,NCT02542202,32:55:treatment,Patients may not have received prior radiation therapy to a site of recurrence which would require overlap of appreciable radiation dose
2494,NCT02192359,41:64:treatment,there is no time period requirement for prior radiation therapy
